,--aud,--constrained-intra,--intra-refresh,--no-asm,--slow-firstpass,--weightb,--aq-strength,--ipratio,--pbratio,--psy-rd,--qblur,--qcomp,--vbv-init,--aq-mode,--b-adapt,--bframes,--crf,--keyint,--lookahead-threads,--min-keyint,--qp,--qpstep,--qpmin,--qpmax,--rc-lookahead,--ref,--vbv-bufsize,--deblock,--me,--overscan,--preset,--scenecut,--tune
2273,--aud,,,,--slow-firstpass,--weightb,2.0,1.6,1.3,4.8,0.5,0.9,0.9,0,0,10,40,210,0,29,30,5,2,64,18,6,2000,-2:-2,hex,crop,superfast,30,ssim
2274,--aud,,,--no-asm,--slow-firstpass,--weightb,0.0,1.5,1.2,0.2,0.2,0.8,0.6,0,0,8,25,230,0,22,20,3,2,60,18,5,2000,1:1,dia,crop,medium,30,animation
2275,,--constrained-intra,,,,--weightb,2.5,1.2,1.3,4.2,0.2,0.8,0.3,1,1,4,40,300,2,28,20,4,4,65,18,4,2000,-2:-2,dia,show,fast,0,grain
2276,--aud,--constrained-intra,,,,--no-weightb,3.0,1.6,1.3,0.6,0.4,0.8,0.4,1,1,6,30,240,1,30,50,5,1,60,18,6,2000,-1:-1,hex,show,fast,40,animation
2277,,,,--no-asm,--slow-firstpass,--no-weightb,2.5,1.0,1.1,3.0,0.5,0.6,0.6,0,1,16,30,210,3,24,10,5,0,68,48,3,1000,-2:-2,hex,show,faster,0,ssim
2278,--aud,--constrained-intra,,--no-asm,,--weightb,3.0,1.3,1.4,1.0,0.6,0.6,0.2,1,2,16,35,250,2,20,10,5,2,62,48,4,2000,-1:-1,hex,show,superfast,30,psnr
2279,--aud,--constrained-intra,,,,--no-weightb,3.0,1.5,1.3,1.4,0.6,0.6,0.1,1,1,0,35,250,1,21,0,5,1,66,38,2,1000,1:1,hex,crop,ultrafast,10,psnr
2280,--aud,,,--no-asm,--slow-firstpass,--no-weightb,0.5,1.2,1.4,1.2,0.6,0.7,0.0,0,0,6,25,270,2,24,40,4,2,61,28,5,2000,1:1,hex,crop,slow,40,ssim
2281,,--constrained-intra,,,,--weightb,0.5,1.1,1.3,2.4,0.4,0.8,0.3,1,2,14,45,290,3,28,10,4,1,60,38,6,1000,-1:-1,umh,crop,fast,10,psnr
2282,,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,1.5,1.6,1.1,3.6,0.3,0.9,0.7,2,2,8,20,300,3,26,20,5,1,65,48,6,1000,-2:-2,dia,show,slower,30,animation
2283,--aud,,,,--slow-firstpass,--no-weightb,1.5,1.0,1.1,0.8,0.2,0.9,0.4,3,1,6,35,260,2,24,50,3,3,66,28,2,1000,-1:-1,dia,crop,faster,0,ssim
2284,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,1.0,1.3,1.4,1.4,0.6,0.7,0.7,3,0,8,35,250,3,27,30,5,1,68,18,3,2000,-1:-1,hex,show,fast,0,animation
2285,--aud,,,,--slow-firstpass,--no-weightb,1.5,1.3,1.2,3.2,0.2,0.6,0.7,0,0,14,30,290,2,23,50,5,1,67,28,6,1000,1:1,hex,show,placebo,10,ssim
2286,--aud,--constrained-intra,,,,--no-weightb,1.5,1.5,1.4,2.2,0.4,0.9,0.5,1,1,10,5,230,1,27,30,5,3,67,18,5,1000,-2:-2,umh,crop,ultrafast,0,grain
2287,--aud,--constrained-intra,,,,--weightb,1.5,1.6,1.2,2.2,0.4,0.8,0.0,2,1,0,40,300,4,23,50,4,2,61,18,1,2000,1:1,dia,show,ultrafast,10,animation
2288,--aud,--constrained-intra,,--no-asm,,--no-weightb,2.5,1.4,1.1,1.8,0.3,0.7,0.0,0,2,6,0,220,3,27,40,4,0,62,38,5,1000,-1:-1,hex,show,slower,30,animation
2289,--aud,,,,,--weightb,0.0,1.3,1.3,3.8,0.3,0.7,0.0,2,0,4,45,290,4,28,30,5,0,60,38,4,2000,-2:-2,umh,crop,fast,30,animation
2290,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,3.0,1.6,1.2,3.8,0.6,0.9,0.2,1,2,16,10,300,3,30,30,4,2,67,48,2,1000,-1:-1,umh,show,ultrafast,40,ssim
2291,--aud,,,,,--weightb,2.0,1.3,1.1,0.8,0.3,0.8,0.2,0,2,16,5,220,4,28,40,3,4,62,48,6,1000,-2:-2,umh,crop,medium,10,grain
2292,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,1.5,1.1,1.4,2.8,0.2,0.8,0.2,3,0,12,25,210,0,27,40,4,4,62,18,3,2000,1:1,dia,show,superfast,10,animation
2293,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,2.0,1.1,1.3,1.8,0.2,0.7,0.9,3,0,0,50,220,1,28,50,5,1,65,28,3,2000,-1:-1,dia,crop,veryfast,40,psnr
2294,,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,0.0,1.0,1.2,4.8,0.6,0.7,0.7,2,2,4,25,210,4,27,40,3,4,64,38,4,2000,-1:-1,dia,show,ultrafast,30,ssim
2295,,--constrained-intra,,,--slow-firstpass,--weightb,0.0,1.4,1.2,1.2,0.3,0.8,0.4,0,1,0,40,230,4,29,50,3,3,63,48,2,2000,1:1,umh,crop,placebo,40,grain
2296,,--constrained-intra,,,--slow-firstpass,--weightb,2.5,1.4,1.2,2.0,0.2,0.7,0.0,1,1,0,30,260,4,23,40,4,1,61,48,6,2000,-2:-2,hex,crop,veryfast,40,ssim
2297,--aud,--constrained-intra,,--no-asm,,--no-weightb,1.5,1.6,1.4,3.8,0.5,0.9,0.5,0,2,6,10,240,3,28,50,4,3,68,48,5,1000,-2:-2,dia,crop,veryslow,30,psnr
2298,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,3.0,1.0,1.4,3.4,0.5,0.8,0.2,2,0,8,35,200,0,27,30,3,0,68,18,4,1000,-2:-2,umh,show,ultrafast,10,animation
2299,--aud,--constrained-intra,,,,--no-weightb,2.5,1.3,1.2,2.4,0.4,0.8,0.0,0,0,16,5,200,0,30,30,3,4,63,28,3,2000,-1:-1,umh,crop,placebo,40,grain
2300,--aud,,,--no-asm,--slow-firstpass,--no-weightb,2.0,1.2,1.0,4.8,0.3,0.8,0.5,2,1,12,15,250,0,26,50,5,3,63,38,2,2000,-2:-2,hex,show,placebo,30,grain
2301,,,,--no-asm,,--no-weightb,1.0,1.2,1.0,0.4,0.2,0.8,0.5,2,0,8,30,220,0,22,50,5,2,63,28,5,1000,-1:-1,dia,show,medium,30,animation
2302,--aud,--constrained-intra,,,,--weightb,1.0,1.0,1.2,1.6,0.3,0.9,0.3,3,1,12,25,210,2,21,20,5,2,65,48,4,1000,1:1,hex,show,veryslow,10,animation
2303,,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,0.0,1.3,1.3,4.6,0.3,0.7,0.4,0,2,2,40,230,2,22,50,3,3,68,28,2,2000,1:1,hex,show,faster,0,ssim
2304,,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,0.0,1.2,1.3,1.2,0.5,0.8,0.6,0,0,0,20,270,3,30,0,3,2,69,38,1,2000,1:1,umh,show,superfast,0,ssim
2305,--aud,,,--no-asm,--slow-firstpass,--weightb,0.0,1.4,1.4,0.8,0.4,0.6,0.2,1,2,8,45,210,2,29,50,4,4,66,28,6,2000,-1:-1,umh,crop,superfast,10,grain
2306,--aud,,,--no-asm,--slow-firstpass,--no-weightb,0.5,1.1,1.4,4.4,0.3,0.6,0.8,3,0,12,0,280,3,22,50,3,2,61,48,3,1000,-1:-1,hex,show,slower,30,animation
2307,,--constrained-intra,,,--slow-firstpass,--weightb,1.0,1.5,1.2,1.6,0.2,0.6,0.0,2,1,4,5,250,2,24,0,3,1,66,28,6,1000,-2:-2,hex,show,placebo,10,ssim
2308,--aud,,,,--slow-firstpass,--weightb,1.5,1.3,1.3,3.2,0.2,0.7,0.2,2,2,16,50,200,4,22,10,4,2,66,38,3,1000,-1:-1,umh,crop,medium,10,psnr
2309,--aud,,,--no-asm,,--no-weightb,0.5,1.4,1.4,2.2,0.6,0.6,0.9,2,2,4,40,210,4,30,10,4,1,66,18,4,2000,1:1,umh,crop,fast,10,grain
2310,,--constrained-intra,,--no-asm,,--weightb,2.0,1.4,1.2,3.2,0.6,0.7,0.8,1,2,0,5,290,2,27,0,5,2,67,48,6,1000,-1:-1,dia,crop,faster,0,ssim
2311,--aud,--constrained-intra,,,,--no-weightb,2.5,1.1,1.1,2.6,0.5,0.8,0.3,1,1,6,20,280,3,21,50,4,4,61,28,5,1000,-1:-1,dia,show,slower,0,animation
2312,--aud,,,--no-asm,,--no-weightb,0.5,1.0,1.1,1.2,0.3,0.9,0.5,2,0,16,25,210,1,27,20,5,1,65,38,1,1000,1:1,dia,crop,veryslow,10,psnr
2313,,,,,--slow-firstpass,--no-weightb,1.0,1.6,1.2,3.8,0.6,0.8,0.6,3,1,8,45,250,3,26,20,5,3,62,38,1,2000,1:1,umh,show,faster,30,ssim
2314,--aud,,,,--slow-firstpass,--no-weightb,0.5,1.6,1.1,3.6,0.3,0.7,0.5,1,2,2,35,200,4,25,0,3,2,66,48,3,1000,1:1,umh,show,veryfast,0,grain
2315,,,,--no-asm,--slow-firstpass,--weightb,0.5,1.6,1.1,1.6,0.2,0.7,0.8,3,2,0,20,230,4,28,30,4,0,63,28,4,2000,-2:-2,umh,crop,medium,10,psnr
2316,,,,--no-asm,--slow-firstpass,--no-weightb,2.0,1.2,1.1,4.6,0.2,0.9,0.5,0,2,14,20,220,3,23,0,3,3,64,38,1,2000,-1:-1,hex,show,slow,30,animation
2317,--aud,--constrained-intra,,,,--weightb,3.0,1.3,1.4,2.6,0.3,0.7,0.8,2,1,12,25,270,0,27,30,5,4,68,48,3,1000,-1:-1,dia,show,veryfast,30,grain
2318,,,,,--slow-firstpass,--no-weightb,0.5,1.3,1.1,4.6,0.2,0.9,0.4,1,0,6,20,200,1,27,40,5,0,65,48,3,1000,-2:-2,hex,show,ultrafast,30,animation
2319,--aud,,,,--slow-firstpass,--no-weightb,0.0,1.2,1.3,2.8,0.5,0.9,0.6,2,2,8,10,270,2,25,30,4,0,69,18,3,2000,-2:-2,umh,show,slow,0,psnr
2320,--aud,,,--no-asm,--slow-firstpass,--weightb,0.5,1.5,1.1,3.8,0.2,0.7,0.2,1,1,10,50,270,3,23,30,5,2,61,28,3,2000,-2:-2,umh,show,veryfast,40,ssim
2321,,--constrained-intra,,,--slow-firstpass,--no-weightb,0.5,1.2,1.2,1.0,0.5,0.7,0.5,2,0,4,50,230,2,25,40,4,0,60,48,6,2000,-1:-1,dia,crop,fast,40,psnr
2322,,--constrained-intra,,--no-asm,,--weightb,2.5,1.3,1.0,0.4,0.6,0.7,0.8,2,2,2,20,270,1,30,10,5,0,66,48,1,2000,-1:-1,hex,show,medium,40,psnr
2323,,,,--no-asm,,--no-weightb,3.0,1.4,1.2,1.6,0.2,0.7,0.6,0,0,6,45,260,1,29,30,4,3,69,48,2,1000,1:1,dia,crop,ultrafast,40,animation
2324,--aud,--constrained-intra,,--no-asm,,--weightb,2.0,1.5,1.3,2.4,0.5,0.9,0.4,3,0,4,35,210,3,22,20,4,4,66,48,5,1000,-1:-1,hex,show,veryslow,0,ssim
2325,--aud,,,,,--weightb,0.5,1.1,1.2,0.2,0.4,0.8,0.9,1,1,12,25,270,3,21,20,3,4,61,48,5,2000,-1:-1,umh,crop,placebo,40,ssim
2326,,,,--no-asm,,--no-weightb,2.5,1.1,1.4,0.8,0.2,0.6,0.5,3,2,4,35,260,2,30,30,4,3,64,28,6,2000,1:1,hex,crop,veryslow,40,animation
2327,,--constrained-intra,,,,--no-weightb,2.5,1.6,1.4,4.4,0.6,0.6,0.7,1,0,4,15,250,0,23,20,5,3,61,28,2,2000,1:1,hex,crop,ultrafast,10,ssim
2328,--aud,,,--no-asm,--slow-firstpass,--no-weightb,2.5,1.3,1.3,1.8,0.6,0.6,0.0,0,1,10,45,240,3,25,20,4,2,64,28,4,1000,1:1,hex,show,veryfast,10,psnr
2329,,,,--no-asm,--slow-firstpass,--no-weightb,2.0,1.5,1.2,4.6,0.4,0.8,0.8,2,1,16,40,280,2,21,0,4,3,67,28,4,2000,-1:-1,hex,crop,slower,10,animation
2330,,,,,--slow-firstpass,--weightb,1.0,1.2,1.2,4.4,0.2,0.8,0.9,1,1,14,35,280,0,26,30,3,1,61,18,1,1000,1:1,hex,show,slower,30,animation
2331,--aud,--constrained-intra,,,,--no-weightb,2.5,1.1,1.3,3.6,0.3,0.8,0.2,1,2,10,20,220,0,23,40,4,2,68,38,3,2000,-1:-1,hex,show,slow,30,grain
2332,--aud,--constrained-intra,,,--slow-firstpass,--no-weightb,1.5,1.5,1.3,0.8,0.3,0.6,0.4,1,2,0,30,250,3,29,0,4,0,69,38,2,2000,1:1,umh,crop,medium,0,animation
2333,,,,--no-asm,--slow-firstpass,--no-weightb,2.5,1.1,1.4,1.4,0.3,0.8,0.2,3,2,16,35,270,1,23,30,5,0,64,28,2,1000,1:1,umh,crop,fast,10,grain
2334,--aud,,,,--slow-firstpass,--no-weightb,0.5,1.3,1.3,2.6,0.6,0.9,0.1,2,1,10,15,270,0,25,0,5,0,67,18,1,1000,-1:-1,dia,crop,faster,0,animation
2335,--aud,--constrained-intra,,,,--weightb,0.0,1.1,1.3,3.4,0.3,0.9,0.3,3,0,8,15,290,1,22,0,4,0,60,28,6,1000,-1:-1,umh,crop,medium,30,ssim
2336,,--constrained-intra,,--no-asm,,--no-weightb,0.0,1.5,1.2,3.8,0.6,0.9,0.2,1,1,8,10,290,2,23,10,3,0,61,48,4,1000,-2:-2,hex,crop,veryfast,10,ssim
2337,--aud,--constrained-intra,,,,--no-weightb,2.5,1.2,1.4,3.2,0.3,0.6,0.4,1,2,4,40,200,4,26,20,3,4,62,18,1,1000,1:1,hex,crop,ultrafast,40,ssim
2338,,--constrained-intra,,,,--no-weightb,2.5,1.3,1.0,4.4,0.2,0.6,0.1,3,0,6,50,260,1,22,20,3,4,61,28,1,2000,-1:-1,umh,show,veryslow,30,grain
2339,--aud,,,,,--no-weightb,2.5,1.5,1.0,1.6,0.5,0.7,0.3,1,1,14,25,240,4,21,30,5,0,65,48,2,2000,-2:-2,hex,show,veryslow,10,psnr
2340,,,,--no-asm,--slow-firstpass,--no-weightb,1.0,1.2,1.4,0.2,0.5,0.7,0.2,3,2,14,5,260,0,27,20,3,1,68,18,4,2000,1:1,umh,crop,faster,0,grain
2341,,--constrained-intra,,--no-asm,,--weightb,3.0,1.5,1.3,1.8,0.5,0.9,0.1,1,2,4,35,280,0,23,50,3,2,67,38,6,2000,-1:-1,hex,crop,placebo,10,psnr
2342,--aud,,,,--slow-firstpass,--no-weightb,2.5,1.5,1.0,4.8,0.3,0.8,0.9,0,0,8,10,270,1,21,50,5,1,64,18,1,2000,-2:-2,hex,show,superfast,10,psnr
2343,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,1.5,1.2,1.2,2.6,0.4,0.7,0.5,0,0,0,40,210,1,22,40,3,4,68,38,6,2000,1:1,dia,show,slower,10,animation
2344,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,0.0,1.0,1.4,2.4,0.4,0.7,0.1,2,1,14,20,290,2,23,20,4,1,60,28,4,2000,1:1,dia,show,faster,10,psnr
2345,--aud,,,--no-asm,,--no-weightb,0.5,1.6,1.4,4.6,0.2,0.8,0.8,3,0,0,30,220,4,22,0,4,4,60,18,3,2000,1:1,umh,show,medium,10,ssim
2346,--aud,,,--no-asm,--slow-firstpass,--weightb,0.0,1.0,1.2,3.2,0.2,0.8,0.7,1,0,6,10,240,0,30,30,3,3,67,38,6,2000,-1:-1,umh,crop,faster,0,ssim
2347,,--constrained-intra,,--no-asm,,--no-weightb,3.0,1.1,1.2,1.8,0.4,0.6,0.4,0,0,6,15,270,0,25,20,4,3,68,18,5,1000,-1:-1,dia,crop,placebo,40,ssim
2348,,,,--no-asm,,--no-weightb,0.0,1.2,1.3,4.6,0.5,0.7,0.7,2,0,14,35,220,2,21,50,5,4,63,38,2,2000,-1:-1,hex,crop,fast,10,grain
2349,--aud,,,--no-asm,,--weightb,2.5,1.3,1.0,2.0,0.6,0.6,0.0,2,0,0,45,260,4,30,50,3,3,62,38,1,2000,1:1,hex,crop,fast,30,psnr
2350,--aud,,,,--slow-firstpass,--no-weightb,0.5,1.1,1.2,3.0,0.3,0.8,0.4,2,1,6,10,280,4,20,10,4,2,60,48,3,1000,-2:-2,dia,crop,slower,40,grain
2351,,,,,--slow-firstpass,--weightb,3.0,1.4,1.2,5.0,0.6,0.8,0.8,3,0,16,45,300,1,25,10,3,3,62,48,3,1000,-2:-2,dia,crop,veryslow,0,grain
2352,,,,--no-asm,,--weightb,1.0,1.1,1.3,4.6,0.5,0.6,0.5,3,2,0,0,220,1,26,0,4,3,66,18,4,1000,1:1,hex,show,faster,30,grain
2353,,,,,,--no-weightb,0.5,1.6,1.0,4.0,0.3,0.9,0.2,0,1,2,0,300,4,29,40,5,2,69,18,2,1000,1:1,umh,show,veryslow,40,grain
2354,--aud,,,,,--weightb,1.5,1.6,1.1,3.8,0.3,0.8,0.5,1,1,16,40,250,2,23,30,4,1,61,18,1,1000,1:1,umh,crop,slow,40,ssim
2355,--aud,,,--no-asm,--slow-firstpass,--no-weightb,2.5,1.4,1.1,3.6,0.4,0.9,0.3,1,1,8,5,240,4,24,40,3,3,61,28,5,1000,-2:-2,dia,show,fast,0,psnr
2356,--aud,,,--no-asm,,--weightb,1.0,1.2,1.3,5.0,0.3,0.9,0.1,3,0,14,10,200,1,22,50,4,0,66,18,2,2000,1:1,dia,crop,fast,0,psnr
2357,,--constrained-intra,,,,--no-weightb,0.0,1.2,1.0,1.2,0.6,0.6,0.6,3,0,16,50,290,0,28,0,5,4,65,28,5,2000,1:1,hex,crop,medium,30,animation
2358,--aud,,,,,--weightb,2.5,1.3,1.3,1.4,0.5,0.7,0.0,2,2,10,30,230,2,30,40,5,0,67,28,6,2000,1:1,umh,crop,placebo,0,grain
2359,,,,--no-asm,,--weightb,0.5,1.1,1.3,3.4,0.4,0.6,0.2,1,2,8,15,230,1,29,40,5,1,64,48,2,1000,-1:-1,hex,show,slower,30,ssim
2360,--aud,--constrained-intra,,,--slow-firstpass,--no-weightb,0.5,1.1,1.4,2.6,0.5,0.6,0.5,0,1,12,5,200,2,22,30,3,3,62,38,6,1000,-2:-2,umh,crop,medium,10,grain
2361,--aud,,,--no-asm,,--weightb,2.5,1.0,1.3,1.6,0.4,0.6,0.8,0,2,14,30,210,0,30,10,4,4,69,38,4,2000,-1:-1,umh,show,placebo,0,ssim
2362,--aud,,,,,--weightb,2.5,1.2,1.0,0.8,0.4,0.7,0.5,3,0,12,25,300,0,27,20,4,0,63,38,2,1000,-1:-1,dia,show,veryfast,0,ssim
2363,,,,--no-asm,--slow-firstpass,--no-weightb,1.0,1.5,1.4,2.8,0.6,0.7,0.4,3,2,4,10,200,0,27,30,5,3,61,18,4,2000,-1:-1,umh,crop,medium,30,animation
2364,,,,,--slow-firstpass,--no-weightb,1.5,1.4,1.0,1.8,0.3,0.9,0.6,1,2,0,0,250,4,21,50,3,1,66,48,1,2000,1:1,umh,crop,faster,40,psnr
2365,,,,,--slow-firstpass,--no-weightb,3.0,1.6,1.4,5.0,0.3,0.9,0.0,2,2,4,25,260,3,24,30,5,1,69,28,1,1000,-2:-2,hex,show,slow,30,ssim
2366,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,1.5,1.2,1.3,3.8,0.5,0.6,0.4,3,2,14,50,230,0,22,10,5,0,67,28,3,2000,-1:-1,hex,crop,medium,0,grain
2367,,--constrained-intra,,--no-asm,,--no-weightb,0.0,1.2,1.3,4.0,0.3,0.7,0.9,1,1,8,10,200,4,30,50,5,4,64,38,4,2000,-1:-1,umh,show,slower,10,ssim
2368,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,3.0,1.0,1.1,1.4,0.2,0.6,0.1,0,1,6,30,240,1,22,40,4,3,65,48,3,2000,-1:-1,hex,crop,fast,40,grain
2369,,--constrained-intra,,,--slow-firstpass,--weightb,2.5,1.6,1.1,5.0,0.5,0.6,0.4,0,2,2,30,260,0,25,50,4,0,60,28,5,1000,1:1,dia,crop,fast,30,psnr
2370,--aud,,,--no-asm,--slow-firstpass,--weightb,2.0,1.3,1.0,4.6,0.2,0.9,0.3,0,0,16,5,210,4,23,20,5,3,66,28,4,2000,1:1,hex,show,medium,40,grain
2371,,--constrained-intra,,,--slow-firstpass,--no-weightb,2.0,1.3,1.0,3.0,0.5,0.9,0.7,3,0,6,0,300,3,27,50,3,0,63,18,2,2000,1:1,dia,show,veryfast,40,psnr
2372,,,,--no-asm,--slow-firstpass,--weightb,2.0,1.1,1.3,0.2,0.3,0.9,0.8,1,1,0,5,270,0,26,10,4,4,63,38,1,2000,1:1,dia,show,faster,30,ssim
2373,--aud,--constrained-intra,,--no-asm,,--no-weightb,1.5,1.1,1.1,1.0,0.2,0.9,0.0,1,1,10,35,300,4,25,30,3,4,67,28,6,2000,-2:-2,hex,show,veryslow,10,animation
2374,--aud,,,--no-asm,,--weightb,2.0,1.5,1.1,1.6,0.4,0.7,0.0,0,1,6,35,270,3,24,10,5,1,61,28,3,2000,1:1,dia,crop,ultrafast,40,psnr
2375,--aud,,,--no-asm,--slow-firstpass,--weightb,0.0,1.2,1.1,2.0,0.2,0.9,0.3,1,1,10,10,250,2,29,40,3,1,66,38,4,1000,1:1,hex,show,veryfast,10,ssim
2376,,--constrained-intra,,,,--weightb,2.0,1.3,1.2,2.8,0.5,0.7,0.8,2,2,16,10,300,1,23,20,3,0,67,28,5,2000,1:1,umh,show,placebo,0,animation
2377,,,--intra-refresh,,,--weightb,1.0,1.6,1.1,4.4,0.5,0.6,0.7,2,1,14,30,280,1,21,30,5,2,64,18,1,2000,1:1,dia,show,slow,0,grain
2378,--aud,,,--no-asm,,--no-weightb,0.5,1.2,1.3,1.2,0.5,0.8,0.7,1,2,14,30,240,2,24,30,4,3,65,18,6,1000,-1:-1,hex,crop,veryslow,40,grain
2379,,--constrained-intra,,,--slow-firstpass,--weightb,1.0,1.3,1.3,3.6,0.3,0.7,0.8,1,1,2,5,290,0,26,0,5,1,65,28,4,1000,1:1,hex,show,veryfast,30,psnr
2380,,,,--no-asm,,--no-weightb,2.5,1.5,1.0,2.8,0.2,0.6,0.2,3,0,16,5,200,4,28,0,4,3,63,48,4,2000,-1:-1,hex,crop,slower,30,grain
2381,,--constrained-intra,,,--slow-firstpass,--no-weightb,0.0,1.3,1.4,3.8,0.3,0.8,0.3,1,0,12,45,240,1,29,0,3,2,63,28,2,1000,-1:-1,hex,show,veryfast,0,animation
2382,--aud,--constrained-intra,,--no-asm,,--no-weightb,1.5,1.6,1.2,4.0,0.4,0.9,0.8,0,0,14,20,290,0,27,0,3,2,65,38,5,1000,-1:-1,dia,show,slow,30,animation
2383,,--constrained-intra,--intra-refresh,,--slow-firstpass,--no-weightb,1.5,1.0,1.3,1.8,0.6,0.7,0.0,3,1,2,15,270,2,26,30,3,1,65,38,1,2000,-1:-1,umh,crop,fast,0,grain
2384,--aud,,,,--slow-firstpass,--weightb,2.5,1.3,1.1,0.2,0.2,0.6,0.7,0,1,6,25,250,0,21,40,5,4,66,18,5,1000,-2:-2,dia,show,slow,40,psnr
2385,--aud,--constrained-intra,,,--slow-firstpass,--no-weightb,2.0,1.2,1.0,2.2,0.5,0.9,0.9,0,2,16,50,200,4,27,0,4,3,62,38,6,2000,1:1,umh,crop,placebo,30,ssim
2386,--aud,,,,--slow-firstpass,--no-weightb,3.0,1.6,1.0,1.6,0.4,0.7,0.5,2,1,6,25,250,4,21,40,4,4,66,28,4,1000,1:1,umh,crop,fast,10,psnr
2387,--aud,,,,,--no-weightb,2.5,1.2,1.2,1.4,0.4,0.9,0.1,0,2,0,5,240,1,29,50,3,4,64,28,4,1000,-1:-1,dia,crop,veryslow,40,animation
2388,--aud,--constrained-intra,,,,--weightb,0.0,1.4,1.3,4.0,0.6,0.6,0.2,0,2,14,35,250,3,27,40,3,1,69,28,6,1000,-1:-1,umh,show,slow,0,animation
2389,--aud,--constrained-intra,,,,--weightb,3.0,1.0,1.2,2.8,0.3,0.7,0.5,0,0,12,20,200,1,23,20,3,1,65,48,3,1000,-2:-2,hex,show,placebo,30,ssim
2390,,--constrained-intra,,--no-asm,,--no-weightb,2.0,1.3,1.2,4.0,0.3,0.8,0.0,1,2,14,50,220,1,20,20,3,0,68,38,6,1000,-2:-2,umh,show,slower,40,grain
2391,--aud,,,,--slow-firstpass,--no-weightb,1.0,1.6,1.4,0.4,0.3,0.6,0.1,3,0,10,10,200,4,23,0,4,1,61,48,5,1000,1:1,dia,show,veryslow,40,psnr
2392,,--constrained-intra,,,,--weightb,1.5,1.3,1.2,2.4,0.6,0.7,0.6,0,0,12,5,270,2,22,50,5,2,68,28,4,1000,1:1,umh,crop,slow,10,animation
2393,,,,,--slow-firstpass,--no-weightb,1.0,1.2,1.2,4.8,0.6,0.6,0.2,1,1,4,50,250,0,22,0,4,4,60,48,2,2000,-1:-1,hex,show,veryfast,0,grain
2394,,--constrained-intra,,,,--no-weightb,2.5,1.1,1.3,3.6,0.4,0.8,0.2,1,0,8,15,280,4,23,40,5,3,62,38,6,2000,1:1,dia,crop,veryslow,0,animation
2395,--aud,--constrained-intra,,,,--weightb,1.5,1.5,1.0,4.6,0.3,0.8,0.1,0,1,16,15,250,1,26,10,5,1,69,38,5,1000,-1:-1,dia,show,ultrafast,30,psnr
2396,,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,2.0,1.0,1.3,2.8,0.3,0.9,0.5,3,0,12,15,260,0,22,30,4,0,64,48,4,2000,1:1,dia,show,faster,40,grain
2397,--aud,,,,--slow-firstpass,--weightb,1.0,1.4,1.4,4.2,0.4,0.6,0.4,0,1,6,15,300,3,29,20,5,3,61,18,6,2000,1:1,dia,crop,faster,40,psnr
2398,,,,--no-asm,--slow-firstpass,--no-weightb,1.0,1.1,1.2,2.6,0.6,0.8,0.9,0,2,14,0,250,3,29,20,4,2,60,18,4,1000,-1:-1,dia,show,veryfast,0,grain
2399,,,,,,--no-weightb,0.0,1.0,1.0,1.6,0.3,0.7,0.5,0,0,4,45,250,1,29,20,4,2,61,48,5,1000,-1:-1,umh,show,slower,0,grain
2400,--aud,,,,--slow-firstpass,--no-weightb,1.0,1.3,1.2,3.4,0.2,0.8,0.7,1,2,10,0,270,3,27,0,3,2,60,38,5,1000,-1:-1,umh,crop,veryfast,0,grain
2401,--aud,,,--no-asm,--slow-firstpass,--no-weightb,2.0,1.5,1.3,1.0,0.3,0.9,0.4,0,1,10,30,290,4,28,50,5,3,64,38,5,2000,1:1,umh,show,slow,10,grain
2402,--aud,--constrained-intra,,,--slow-firstpass,--no-weightb,0.5,1.0,1.3,4.2,0.5,0.6,0.6,0,1,16,10,200,1,29,10,3,0,64,38,2,1000,-1:-1,hex,crop,placebo,0,animation
2403,,,,--no-asm,--slow-firstpass,--no-weightb,2.5,1.1,1.2,1.0,0.6,0.8,0.2,1,1,2,50,300,2,20,10,5,3,64,28,3,2000,1:1,umh,show,veryfast,40,ssim
2404,--aud,,,,,--no-weightb,2.0,1.2,1.3,1.2,0.5,0.6,0.4,2,1,2,35,200,0,29,10,4,3,64,38,3,1000,1:1,umh,show,superfast,10,psnr
2405,,--constrained-intra,,,,--weightb,1.5,1.6,1.2,5.0,0.6,0.7,0.5,2,2,12,0,210,2,24,40,3,1,63,28,5,1000,-2:-2,umh,show,veryfast,10,grain
2406,,,,,,--no-weightb,0.5,1.5,1.3,4.4,0.2,0.6,0.9,0,0,2,10,230,0,29,10,5,3,62,28,6,2000,-1:-1,umh,show,slow,0,ssim
